,sentences,words,meanings,labels
285,曾子曰：“十目所视，十手所指，其严乎！”富润屋，德润身，心广【体】胖，故君子必诚其意,体,"1、<名>身体
<例句：居五日，桓侯体痛。>
2、<名>身体的一部分；肢体
<例句：四体不勤，五谷不分，孰为夫子？>
3、<名>体态；形体
<例句：东家有贤女，自名秦罗敷，可怜体无比，阿母为汝求。>
4、<名>本体；主体
<例句：以天演为体，而其用有二。>
5、<名>整体
<例句：宫中府中，俱为一体。>
6、<名>体裁；体式
<例句：禹锡精于古文，善五言诗，今体文章，复多才丽。>
7、<名>立体
<例句：吾人视觉之所得，皆面也；赖肤觉之助，而后见为体。>
8、<动>实践；实行
<例句：故圣人以身体之。>
9、<动>体谅；体察
<例句：汝体吾此心，于啼泣之余，亦以天下人为念。>
10、<名>身体
<例句：居五日，桓侯体痛。>
11、<名>身体的一部分；肢体
<例句：四体不勤，五谷不分，孰为夫子？>
12、<名>体态；形体
<例句：东家有贤女，自名秦罗敷，可怜体无比，阿母为汝求。>
13、<名>本体；主体
<例句：以天演为体，而其用有二。>
14、<名>整体
<例句：宫中府中，俱为一体。>
15、<名>体裁；体式
<例句：禹锡精于古文，善五言诗，今体文章，复多才丽。>
16、<名>立体
<例句：吾人视觉之所得，皆面也；赖肤觉之助，而后见为体。>
17、<动>实践；实行
<例句：故圣人以身体之。>
18、<动>体谅；体察
<例句：汝体吾此心，于啼泣之余，亦以天下人为念。>
19、<名>身体
<例句：居五日，桓侯体痛。>
20、<名>身体的一部分；肢体
<例句：四体不勤，五谷不分，孰为夫子？>
21、<名>体态；形体
<例句：东家有贤女，自名秦罗敷，可怜体无比，阿母为汝求。>
22、<名>本体；主体
<例句：以天演为体，而其用有二。>
23、<名>整体
<例句：宫中府中，俱为一体。>
24、<名>体裁；体式
<例句：禹锡精于古文，善五言诗，今体文章，复多才丽。>
25、<名>立体
<例句：吾人视觉之所得，皆面也；赖肤觉之助，而后见为体。>
26、<动>实践；实行
<例句：故圣人以身体之。>
27、<动>体谅；体察
<例句：汝体吾此心，于啼泣之余，亦以天下人为念。>
",3
286,曾子曰：“十目所视，十手所指，其严乎！”富润屋，德润身，心广体胖，【故】君子必诚其意,故,"1、<名>事故；变故
<例句：今也不幸至于大故。>
<例句：乡园多故，不能不动客子之愁。>
2、<名>缘故；原因
<例句：赵王岂以一璧之故欺秦邪？>
3、<形>旧；旧的；原来的
<例句：此为其故迹，岂信然邪？>
4、<副>旧时；从前
<例句：轩东故尝为厨，人往，从轩前过。>
5、<名>老朋友；旧交情
<例句：若非故人乎？>
<例句：君安与项伯有故？>
6、<形>衰退；衰老
<例句：暮去春来颜色故。>
7、<动>死亡；去世
<例句：目今其祖早故，只有个儿子。>
8、<副>故意；特意
<例句：将尉醉，广故数言欲亡，忿恚尉。>
9、<副>还是；仍然
<例句：大人故嫌迟。>
10、<副>通“固”，本来
<例句：此物故非西产。>
11、<连>所以；因此
<例句：其志洁，故其称物芳。>
",11
287,曾子曰：“十目所视，十手所指，其严乎！”富润屋，德润身，心广体胖，故君【子】必诚其意,子,"1、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
2、<名>孩子
<例句：率妻子邑人来此绝境。>
3、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
4、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
5、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
6、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
7、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
8、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
9、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
10、<名>孩子
<例句：率妻子邑人来此绝境。>
11、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
12、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
13、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
14、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
15、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
16、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
17、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
18、<名>孩子
<例句：率妻子邑人来此绝境。>
19、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
20、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
21、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
22、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
23、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
24、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
",4
288,曾子曰：“十目所视，十手所指，其严乎！”富润屋，德润身，心广体胖，故君子【必】诚其意,必,"1、<形>一定;必然
<例句：人无远虑必有近忧。>
2、<副>一定会
<例句：我见相如必辱之。>
3、<副>果真,如果
<例句：王必无人臣愿奉璧往使。>
4、<动>一完定执行或实行
<例句：罚莫如重而必使民畏之。>
5、<动>坚决做到
<例句：无参验而必之者愚也。>
",1
289,曾子曰：“十目所视，十手所指，其严乎！”富润屋，德润身，心广体胖，故君子必诚【其】意,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",3
290,曾子曰：“十目所视，十手所指，其严乎！”富润屋，德润身，心广体胖，故君子必诚其【意】,意,"1、<名>心意；意图
<例句：相如视秦王无意偿赵城。>
2、<名>意义
<例句：则其意深长矣。>
3、<名>心情；神态
<例句：与君离别意，同宦游人。>
<例句：目似螟，意暇甚。>
4、<名>情趣
<例句：醉翁之意不在酒，在乎山水之间也。>
5、<动>料想；估计
<例句：然不自意能先入关破秦。>
<例句：当其为里正，受扑责时，岂意其至此哉！>
6、<动>怀疑
<例句：人有亡铁者，意其邻人之子。>
",1
291,《【诗】》云：“瞻彼淇澳，菉竹猗猗,诗,"1、<名>一种文学体裁；诗歌
<例句：时人伤之，为诗云尔。>
2、<名>指《诗经》
<例句：诗云：‘他人有心，予忖度之。’>
",1
292,《诗》【云】：“瞻彼淇澳，菉竹猗猗,云,"1、<动>说
<例句：古人云：‘死生亦大矣。’>
2、<动>有
<例句：其云益乎。>
3、<代>如此；这样
<例句：士大夫之族，曰师曰弟子云者，则群聚而笑之。>
4、<助>用于句首、句中、句末，无意义
<例句：云何吁矣>
<例句：日云莫矣。>
<例句：盖大苏泛赤壁云。>
5、<名>话
<例句：勿复有云。>
6、<名>云彩
<例句：云无心以出岫。>
7、<形>盛多的样子
<例句：天下云集响应。>
",1
293,《诗》云：“【瞻】彼淇澳，菉竹猗猗,瞻,"1、zhān<动>往上或往前看
<例句：不狩不猎，胡瞻尔庭有县貆兮。>
",1
294,《诗》云：“瞻【彼】淇澳，菉竹猗猗,彼,"1、<代>那，那个，与“此”相对
<例句：彼君子兮，不素餐兮。>
2、<代>别人，对方，与“己”“我”相对
<例句：知彼知彼，百战不殆。>
<例句：彼又使谲诈之士。>
",1
295,《诗》云：“瞻彼淇澳，菉【竹】猗猗,竹,"1、<名>竹子
<例句：有良田美池桑竹之属。>
<例句：黄冈之地多竹，大者如椽。>
2、<名>竹林
<例句：公然抱茅入竹去。>
3、<名>竹制的管乐器
<例句：无丝竹之乱耳。>
<例句：虽无丝竹管弦之盛，一觞一咏，亦足以畅叙幽情。>
",1
296,《诗》云：“瞻彼淇澳，菉竹【猗】猗,猗,"1、<叹>表示赞美
<例句：猗与漆沮。>
2、句末语气词
<例句：河水清且涟猗！>
<例句：倚>
<例句：猗重较兮。>
",0
297,《诗》云：“瞻彼淇澳，菉竹猗【猗】,猗,"1、<叹>表示赞美
<例句：猗与漆沮。>
2、句末语气词
<例句：河水清且涟猗！>
<例句：倚>
<例句：猗重较兮。>
",0
298,【有】斐君子，如切如磋，如琢如磨,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",1
299,有【斐】君子，如切如磋，如琢如磨,斐,"1、<形>有文采
<例句：文辞斐炳。>
2、<形>轻淡的样子
<例句：斐斐>
<例句：藻丽辞理，斐有光。>
<例句：斐气幕岫，泫泫露盈条。>
",0
300,有斐君【子】，如切如磋，如琢如磨,子,"1、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
2、<名>孩子
<例句：率妻子邑人来此绝境。>
3、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
4、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
5、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
6、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
7、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
8、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
9、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
10、<名>孩子
<例句：率妻子邑人来此绝境。>
11、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
12、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
13、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
14、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
15、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
16、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
17、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
18、<名>孩子
<例句：率妻子邑人来此绝境。>
19、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
20、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
21、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
22、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
23、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
24、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
",4
