sentence,label
"('绍兴辛亥春三月，复赴越，壬子，又赴“杭”', '杭：杭州，今浙江杭州')",1
"('先侯疾亟时，有张飞卿学士，携玉壶过，视侯，便携去，其实“珉”也', '珉：似玉的石头')",1
"('不知何人传道，遂妄言有“颁金”之语', '颁金：分取金银财物')",1
"('余大惶怖，不敢言，亦不敢遂已，尽将家中所有铜器等物，欲走“外廷”投进', '外廷：同行朝')",1
"('余大惶怖，不敢言，亦不敢遂已，尽将家中所有铜器等物，欲走外廷“投进”', '投进：进献')",1
"('到越，已移“幸”四明', '幸：皇帝光临称幸')",1
"('到越，已移幸“四明”', '四明：即明州，今浙江宁波')",1
"('所谓岿然独存者，“无虑”十去五六矣', '无虑：大约')",1
"('惟有书画砚墨，可五七“簏”，更不忍置他所', '簏：竹箱')",1
"('在“会稽”，卜居土民钟氏舍', '会稽：今浙江绍兴')",1
"('“穴壁”负五簏去', '穴壁：在墙上打洞')",1
"('因忆侯在“东莱”静治堂，装卷初就，芸签缥带，束十卷作一帙', '东莱：即莱州')",1
"('因忆侯在东莱静治堂，装卷初就，芸签“缥带”，束十卷作一帙', '缥带：用来束扎卷轴的丝带')",1
"('每日晚“吏散”，辄校勘二卷，跋题一卷', '吏散：犹今之下班')",1
"('今“手泽”如新，而墓木已拱，悲夫', '手泽：亲手书写之墨迹')",1
"('今手泽如新，而墓木已“拱”，悲夫', '拱：两手合围')",1
"('或者天意以余“菲薄”，不足以享此尤物耶', '菲薄：指命薄')",1
"('或者天意以余菲薄，不足以享此“尤物”耶', '尤物：特异之物')",1
"('呜呼，余自少陆机作赋之二年，至过“蘧瑗”知非之两岁，三十四年之间，忧患得失，何其多矣', '蘧瑗：字伯玉，春秋时卫国大夫')",1
"('绍兴二年、玄黓岁，“壮月”朔甲寅，易安室题', '壮月：八月')",1
"('会稽刻石皇帝“休烈”，平壹宇内，徳惠攸长', '休烈：盛美的事业')",1
"('会稽刻石皇帝休烈，平壹宇内，徳惠“攸”长', '攸：原作修，据严可均辑校《全秦文》卷一所收申屠駉重刻会稽碑拓本改')",1
"('“卅”有七年，寴天下，周览远方', '卅：原作三十，据《全秦文》会稽碑拓本改')",1
"('遂登会稽，宣“省”习俗，黔首齐庄', '省：明白')",1
"('遂登会稽，宣省习俗，“黔首”齐庄', '黔首：战国时期及秦代对国民的称呼')",1
"('遂登会稽，宣省习俗，黔首“齐”庄', '齐：肃敬')",1
"('群臣诵功，本原事迹，追“道”高明', '道：原作首，据《全秦文》会稽碑拓本改')",1
"('群臣诵功，本原事迹，追道“高明”', '高明：指秦始皇的所作所为')",1
"('秦圣临国，始定“刑名”，显陈旧章', '刑名：原本指形和名')",1
"('“六王”专倍，贪戾慠猛，率众自强', '六王：指楚齐燕韩魏赵六国之王')",1
"('六王“专”倍，贪戾慠猛，率众自强', '专：独断专行')",1
"('六王专“倍”，贪戾慠猛，率众自强', '倍：通背')",1
"('六王专倍，贪戾“慠”猛，率众自强', '慠：同傲')",1
"('暴虐恣行，负力而骄，数动“甲兵”', '甲兵：甲胄和武器')",1
"('阴通间使，以事“合从”，行为辟方', '合从：即合纵，战国后期纵横家提出的六国联合抗秦战略')",1
"('阴通间使，以事合从，行为“辟”方', '辟：同僻')",1
"('阴通间使，以事合从，行为辟“方”', '方：通旁')",1
"('阴通间使，以事合从，行为“辟方”', '辟方：不正当')",1
"('义威诛之，“殄熄”暴悖，乱贼灭亡', '殄熄：灭绝，扑灭')",1
"('圣德广密，“六合”之中，被泽无疆', '六合：天地及四方')",1
"('贵贱并通，善“否”陈前，靡有隐情', '否：恶')",1
"('“饰”省宣义，有子而嫁，倍死不贞', '饰：文饰')",1
"('饰“省”宣义，有子而嫁，倍死不贞', '省：通眚，过失')",1
"('夫为“寄猳”，杀之无罪，男秉义程', '寄猳：借给别家传种的公猪，比喻进入他人家中淫乱的男人')",1
"('夫为寄猳，杀之无罪，男“秉”义程', '秉：操持')",1
"('夫为寄猳，杀之无罪，男秉“义”程', '义：礼仪容止')",1
"('大治濯俗，天下承风，蒙被“休”经', '休：美')",1
"('皆遵轨度，和安“敦”勉，莫不顺令', '敦：督促')",1
"('从臣诵烈，请刻此石，光“陲”休铭', '陲：流传')",1
"('盖彼全不曾亲见“颜”、曾、思、孟，又不曾亲见周、程、张、朱，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '颜：颜回，又名颜渊，字子渊，孔子得意弟子')",1
"('盖彼全不“曾”亲见颜、曾、思、孟，又不曾亲见周、程、张、朱，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '曾：曾参，字子舆')",1
"('盖彼全不曾亲见颜、曾、“思”、孟，又不曾亲见周、程、张、朱，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '思：子思')",1
"('盖彼全不曾亲见颜、曾、思、“孟”，又不曾亲见周、程、张、朱，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '孟：孟轲，字子舆，子思的再传弟子，后世尊为亚圣')",1
"('盖彼全不曾亲见颜、曾、思、孟，又不曾亲见“周”、程、张、朱，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '周：周敦颐，字茂叔，号濂溪，道州营道人')",1
"('盖彼全不曾亲见颜、曾、思、孟，又不曾亲见周、“程”、张、朱，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '程：指程颢程颐兄弟')",1
"('盖彼全不曾亲见颜、曾、思、孟，又不曾亲见周、程、“张”、朱，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '张：张载，字子原，凤翔郿县人，人称横渠先生，北宋理学家，其学派称关学')",1
"('盖彼全不曾亲见颜、曾、思、孟，又不曾亲见周、程、张、“朱”，但见今之讲周、程、张、朱者，以为周、程、张、朱实实如是尔也，故耻而不肯讲', '朱：朱熹，字元晦，号晦庵，婺源人')",1
"('又从而哓哓然语人曰：我欲“厉”俗而风世', '厉：同励')",1
"('又从而哓哓然语人曰：我欲厉俗而“风”世', '风：教化，感化')",1
"('“黄生”过此，闻其自京师往长芦抽丰，复跟长芦长官别赴新任', '黄生：其名及生平未详')",1
"('黄生过此，闻其自“京师”往长芦抽丰，复跟长芦长官别赴新任', '京师：这里指明代京都北京')",1
"('黄生过此，闻其自京师往“长芦”抽丰，复跟长芦长官别赴新任', '长芦：在今河北沧州市西')",1
"('黄生过此，闻其自京师往长芦“抽丰”，复跟长芦长官别赴新任', '抽丰：指找关系走门路向人求取财物')",1
"('至“九江”，遇一显者，乃舍旧从新，随转而北，冲风冒寒，不顾年老生死', '九江：今江西九江市')",1
"('既到“麻城”，见我言曰：我欲游嵩少，彼显者亦欲游嵩少，拉我同行，是以至此', '麻城：今湖北麻城，时李贽在此讲学')",1
"('既到麻城，见我言曰：我欲游“嵩少”，彼显者亦欲游嵩少，拉我同行，是以至此', '嵩少：河南嵩山的别称')",1
"('回日当复道此，道此则多聚三五日而别，兹“卒卒”诚难割舍云', '卒卒：同猝猝，仓猝')",1
"('夫以游嵩少藏林汝宁之抽丰来“嗛”我', '嗛：字或当作赚，欺骗')",1
"('由此观之，今之所谓圣人者，其与今之所谓“山人”者一也，特有幸不幸之异耳', '山人：指隐士')",1
"('幸而能讲“良知”，则自称曰圣人', '良知：孟子用以指天赋的道德观念')",1
"('名为山人而心同商贾，口谈道德而志在“穿窬”', '穿窬：《论语·阳货》：其犹穿窬之盗也与！穿，穿壁')",1
"('名为山人而心同商贾，口谈道德而志在穿“窬”', '窬：同逾，越墙')",1
"('挟数万之“赀”，经风涛之险，受辱于关吏，忍诟于市易，辛勤万状，所挟者重，所得者末', '赀：同资，财物')",1
"('然安知我无商贾之行之心，而“释迦”其衣以欺世而盗名也耶', '释迦：释迦牟尼，佛教的始祖')",1
"('大龙湫记“大德”七年秋八月，予尝从老先生来观大龙湫', '大德：元成宗年号')",1
"('苦雨“积”日夜，是日大风起西北，始见日出', '积：积累，即连续的意')",1
"('苦雨积日夜，是日大风起西北，“始”见日出', '始：才')",1
"('湫水方大，入谷未到五里余，闻大声转出谷中，从者“心掉”', '心掉：心惊的意思')",1
"('湫水方大，入谷未到五里余，闻大声转出谷中，从者心“掉”', '掉：颤动')",1
"('望见西北立石，作人俯势，又如大“楹”', '楹：厅堂的前柱')",1
"('行过二百步，“乃”见更作两股倚立', '乃：副词，表转折，却')",1
"('行过二百步，乃见“更”作两股倚立', '更：改')",1
"('行过二百步，乃见更作两“股”倚立', '股：大腿')",1
"('行过二百步，乃见“更”作两股倚立', '更：再，又')",1
"('更进百数步，又如“树”大屏风', '树：竖立')",1
"('更进百数步，又如树大“屏风”', '屏风：放在室内用来挡风或隔断视线的用具，一般是用木头或竹子做成框子，蒙上绸子或布，有的单扇，有的多扇，可以折叠')",1
"('“而”其颠谽谺，犹蟹两鳌，时一动摇，行者兀兀不可入', '而：连词')",1
"('而其颠谽谺，犹蟹两“鳌”，时一动摇，行者兀兀不可入', '鳌：节肢动物前面的一对钳夹')",1
"('而其颠谽谺，犹蟹两鳌，时一动摇，行者“兀兀”不可入', '兀兀：，停止不前的样子')",1
"('转缘南山“趾”稍北，回视如树圭', '趾：山脚')",1
"('转缘南山趾“稍”北，回视如树圭', '稍：稍微')",1
"('转缘南山趾稍“北”，回视如树圭', '北：名词活用为动词，向北走')",1
"('转缘南山趾稍北，回视如“树圭”', '树圭：立圭')",1
"('转缘南山趾稍北，回视如树“圭”', '圭：同圭，上尖下方的玉')",1
"('又折“而”入东崦，则仰见大水从天上堕地，不挂著四壁，或盘桓久不下，忽迸落如震霆', '而：承接连词')",1
"('又折而入“东崦”，则仰见大水从天上堕地，不挂著四壁，或盘桓久不下，忽迸落如震霆', '东崦：东山')",1
"('又折而入东崦，则仰见大水从天上堕地，不挂“著”四壁，或盘桓久不下，忽迸落如震霆', '著：附着')",1
"('又折而入东崦，则仰见大水从天上堕地，不挂著四壁，“或”盘桓久不下，忽迸落如震霆', '或：有的')",1
"('又折而入东崦，则仰见大水从天上堕地，不挂著四壁，或“盘桓”久不下，忽迸落如震霆', '盘桓：徘徊不前')",1
"('又折而入东崦，则仰见大水从天上堕地，不挂著四壁，或盘桓久不下，忽迸落如“震霆”', '震霆：霹雳')",1
"('东岩趾有诺讵那庵，相“去”五六步，山风横射，水飞著人', '去：距')",1
"('东岩趾有诺讵那庵，相去五六步，山风横“射”，水飞著人', '射：指风速很快')",1
"('水“下”捣大潭，轰然万人鼓也', '下：方位名词作状语，向下')",1
"('水下“捣”大潭，轰然万人鼓也', '捣：捣击，撞击，冲击')",1
"('水下捣大潭，“轰然”万人鼓也', '轰然：形容大声')",1
"('水下捣大潭，轰然万人“鼓”也', '鼓：名词活用为动词，击鼓')",1
"('人相持语，但见张口，不闻“作声”，则相顾大笑', '作声：发出声音')",1
"('人相持语，但见张口，不闻作声，则相“顾”大笑', '顾：看')",1
"('“是后”，予一岁或一至，至，常以九月', '是后：予一岁或一至')",1
"('“是”后，予一岁或一至，至，常以九月', '是：指示代词，此')",1
"('是后，予一岁或一“至”，至，常以九月', '至：常以九月十月，则皆水缩，不能如向所见')",1
"('是后，予一岁或一至，至，常“以”九月', '以：在，介词')",1
"('十月，则皆“水缩”，不能如向所见', '水缩：水小')",1
"('十月，则皆水缩，不能如“向”所见', '向：往昔，旧时，以前')",1
"('今年冬又大旱，客入，到庵外石“矼”上，渐闻有水声', '矼：，石桥')",1
"('乃缘石矼“下”，出乱石间，始见瀑布垂，勃勃如苍烟，乍大乍小，鸣渐壮急', '下：方位名词活用为动词，向下走')",1
"('乃缘石矼下，出乱石间，“始”见瀑布垂，勃勃如苍烟，乍大乍小，鸣渐壮急', '始：才')",1
"('乃缘石矼下，出乱石间，始见瀑布垂，“勃勃”如苍烟，乍大乍小，鸣渐壮急', '勃勃：旺盛的样子，形容瀑布象烟云一样蒸腾有生气')",1
