,word,w_meaning_index,a,b
2393,隐,1263,以小易大，彼恶知之。王若隐其无罪而就死地，则牛羊何择焉。王笑曰：是诚何心哉。,有以文人画士孤癖之隐明告鬻梅者。
2394,隐,1263,以小易大，彼恶知之。王若隐其无罪而就死地，则牛羊何择焉。王笑曰：是诚何心哉。,梅之欹之疏之曲，又非蠢蠢求钱之民能以其智力为也。有以文人画士孤癖之隐明告鬻梅者，斫其正，养其旁条，删其密，夭其稚枝，锄其直，遏其生气，以求重价，而江浙之梅皆病。文人画士之祸之烈至此哉。
2395,隐,1263,梅之欹之疏之曲，又非蠢蠢求钱之民能以其智力为也。有以文人画士孤癖之隐明告鬻梅者，斫其正，养其旁条，删其密，夭其稚枝，锄其直，遏其生气，以求重价，而江浙之梅皆病。文人画士之祸之烈至此哉。,以小易大，彼恶知之。王若隐其无罪而就死地，则牛羊何择焉。王笑曰：是诚何心哉。
2396,隐,1266,其两膝相比者，各隐卷底衣褶中。,有司诘其行止来历，势不可隐，乃通随州，而大洪杀人之罪遂败。市人千万而遥适值之，因缘及其隐匿，此亦事之可怪者。。
2397,隐,1266,其两膝相比者，各隐卷底衣褶中。,三峡自三峡七百里中，两岸连山，略无阙处。重岩叠嶂，隐天蔽日。自非亭午夜分，不见曦月。
2398,隐,1266,有司诘其行止来历，势不可隐，乃通随州，而大洪杀人之罪遂败。市人千万而遥适值之，因缘及其隐匿，此亦事之可怪者。。,三峡自三峡七百里中，两岸连山，略无阙处。重岩叠嶂，隐天蔽日。自非亭午夜分，不见曦月。
2399,隐,1266,有司诘其行止来历，势不可隐，乃通随州，而大洪杀人之罪遂败。市人千万而遥适值之，因缘及其隐匿，此亦事之可怪者。。,其两膝相比者，各隐卷底衣褶中。
2400,隐,1266,三峡自三峡七百里中，两岸连山，略无阙处。重岩叠嶂，隐天蔽日。自非亭午夜分，不见曦月。,其两膝相比者，各隐卷底衣褶中。
2401,隐,1266,三峡自三峡七百里中，两岸连山，略无阙处。重岩叠嶂，隐天蔽日。自非亭午夜分，不见曦月。,有司诘其行止来历，势不可隐，乃通随州，而大洪杀人之罪遂败。市人千万而遥适值之，因缘及其隐匿，此亦事之可怪者。。
2402,隐,1267,此子贤者，世莫能知，故隐屠间耳。,腊月，陈王之汝阴，还至下城父，其御庄贾杀以降秦。陈胜葬砀，谥曰隐王。陈王故涓人将军吕臣为仓头军，起新阳，攻陈下之，杀庄贾，复以陈为楚。
2403,隐,1267,腊月，陈王之汝阴，还至下城父，其御庄贾杀以降秦。陈胜葬砀，谥曰隐王。陈王故涓人将军吕臣为仓头军，起新阳，攻陈下之，杀庄贾，复以陈为楚。,此子贤者，世莫能知，故隐屠间耳。
2404,饮,1269,项王即日因留沛公与饮。,奂山山市，邑八景之一也，然数年恒不一见。孙公子禹年与同人饮楼上，忽见山头有孤塔耸起，高插青冥，相顾惊疑，念近中无此禅院。无何，见宫殿数十所，碧瓦飞甍，始悟为山市。
2405,饮,1269,奂山山市，邑八景之一也，然数年恒不一见。孙公子禹年与同人饮楼上，忽见山头有孤塔耸起，高插青冥，相顾惊疑，念近中无此禅院。无何，见宫殿数十所，碧瓦飞甍，始悟为山市。,项王即日因留沛公与饮。
2406,饮,1270,猎人以毒附矢，伺母间射之。中母，母度不能生，洒乳于树，饮子。洒已，气绝。,上食埃土，下饮黄泉。
2407,引,1272,左右欲引相如去。,其所称说，岂尽无所补哉。今虽不能如周公吐哺握发，亦宜引而进之，察其所以而去就之，不宜默默而已也。愈之待命，四十馀日矣。
2408,引,1272,对子骂父，则是无礼。友人惭，下车引之。元方入门不顾。,左右欲引相如去。
2409,引,1273,子子孙孙，忽替引之。,绝巘多生怪柏，悬泉瀑布，飞漱其间，清荣峻茂，良多趣味。每至晴初霜旦，林寒涧肃，常有高猿长啸，属引凄异，空谷传响，哀转久绝。故渔者歌曰：巴东三峡巫峡长，猿鸣三声泪沾裳。
2410,引,1273,绝巘多生怪柏，悬泉瀑布，飞漱其间，清荣峻茂，良多趣味。每至晴初霜旦，林寒涧肃，常有高猿长啸，属引凄异，空谷传响，哀转久绝。故渔者歌曰：巴东三峡巫峡长，猿鸣三声泪沾裳。,子子孙孙，忽替引之。
2411,引,1275,又有清流激湍，映带左右，引以为流觞曲水。,秦军解去，遂救邯郸，存赵。赵王及平原君自迎公子于界，平原君负栏矢为公子先引。赵王再拜曰：自古贤人，未有及公子者也。
2412,引,1275,秦军解去，遂救邯郸，存赵。赵王及平原君自迎公子于界，平原君负栏矢为公子先引。赵王再拜曰：自古贤人，未有及公子者也。,又有清流激湍，映带左右，引以为流觞曲水。
2413,引,1276,引首顾曰。,因左手把秦王之袖，而右手持匕首揕之。未至身，秦王惊，自引而起，绝袖。拔剑，剑长，操其室。
2414,引,1276,因左手把秦王之袖，而右手持匕首揕之。未至身，秦王惊，自引而起，绝袖。拔剑，剑长，操其室。,引首顾曰。
2415,引,1277,引壶觞以自酌。,遂拔以击荆轲，断其左股。荆轲废，乃引其匕首提秦王，不中，中柱。秦王复击轲，被八创。
2416,引,1277,引壶觞以自酌。,始欲推字，又欲做敲，炼之未定。于驴上吟哦，引手作推敲之势，观者讶之。时韩退之权京兆伊，车骑方出，岛不觉，行至第三节。
2417,引,1277,始欲推字，又欲做敲，炼之未定。于驴上吟哦，引手作推敲之势，观者讶之。时韩退之权京兆伊，车骑方出，岛不觉，行至第三节。,引壶觞以自酌。
2418,引,1277,始欲推字，又欲做敲，炼之未定。于驴上吟哦，引手作推敲之势，观者讶之。时韩退之权京兆伊，车骑方出，岛不觉，行至第三节。,遂拔以击荆轲，断其左股。荆轲废，乃引其匕首提秦王，不中，中柱。秦王复击轲，被八创。
2419,引,1277,遂拔以击荆轲，断其左股。荆轲废，乃引其匕首提秦王，不中，中柱。秦王复击轲，被八创。,始欲推字，又欲做敲，炼之未定。于驴上吟哦，引手作推敲之势，观者讶之。时韩退之权京兆伊，车骑方出，岛不觉，行至第三节。
2420,引,1278,项王乃复引兵而东。,有过于江上者，见人方引婴儿而欲投之江中，婴儿啼。人问其故。
2421,引,1278,有过于江上者，见人方引婴儿而欲投之江中，婴儿啼。人问其故。,项王乃复引兵而东。
2422,引,1283,敢竭鄙怀，恭疏经引。,送杨寘序予尝有幽忧之疾，退而闲居，不能治也。既而学琴于友人孙道滋，受宫声数引，久而乐之，不知其疾之在体也。夫疾，生乎忧者也。
2423,引,1283,送杨寘序予尝有幽忧之疾，退而闲居，不能治也。既而学琴于友人孙道滋，受宫声数引，久而乐之，不知其疾之在体也。夫疾，生乎忧者也。,敢竭鄙怀，恭疏经引。
2424,引,1285,常有高猿长啸，属引凄异。,时座上有健啖客，貌甚寝，右胁夹大铁椎，重四五十斤，饮食拱揖不暂去。柄铁折叠环复，如锁上练，引之长丈许。与人罕言语，语类楚声。
2425,引,1285,时座上有健啖客，貌甚寝，右胁夹大铁椎，重四五十斤，饮食拱揖不暂去。柄铁折叠环复，如锁上练，引之长丈许。与人罕言语，语类楚声。,常有高猿长啸，属引凄异。
2426,引,1286,操军不利，引次江北。,秦将闻之，为却军五十里。适会公子无忌夺晋鄙军以救赵击秦，秦军引而去。于是平原君欲封鲁仲连，鲁仲连辞让者三，终不肯受。
2427,引,1286,操军不利，引次江北。,当此时也，天地为陵震怒，战士为陵饮血。单于谓陵不可复得，便欲引还，而贼臣教之，遂使复战，故陵不免耳。昔高皇帝以三十万众，困于平城。
2428,引,1286,秦将闻之，为却军五十里。适会公子无忌夺晋鄙军以救赵击秦，秦军引而去。于是平原君欲封鲁仲连，鲁仲连辞让者三，终不肯受。,当此时也，天地为陵震怒，战士为陵饮血。单于谓陵不可复得，便欲引还，而贼臣教之，遂使复战，故陵不免耳。昔高皇帝以三十万众，困于平城。
2429,引,1286,秦将闻之，为却军五十里。适会公子无忌夺晋鄙军以救赵击秦，秦军引而去。于是平原君欲封鲁仲连，鲁仲连辞让者三，终不肯受。,操军不利，引次江北。
2430,引,1286,当此时也，天地为陵震怒，战士为陵饮血。单于谓陵不可复得，便欲引还，而贼臣教之，遂使复战，故陵不免耳。昔高皇帝以三十万众，困于平城。,操军不利，引次江北。
2431,引,1286,当此时也，天地为陵震怒，战士为陵饮血。单于谓陵不可复得，便欲引还，而贼臣教之，遂使复战，故陵不免耳。昔高皇帝以三十万众，困于平城。,秦将闻之，为却军五十里。适会公子无忌夺晋鄙军以救赵击秦，秦军引而去。于是平原君欲封鲁仲连，鲁仲连辞让者三，终不肯受。
2432,引,1287,不宜妄自菲薄，引喻失义。,其为《阳春》、《白雪》，国中有属而和者，不过数十人。引商刻羽，杂以流徵，国中属而和者，不过数人而已。是其曲弥高，其和弥寡。
2433,引,1287,身死东城，尚不觉寤，而不自责，过矣。乃引天亡我，非用兵之罪也，岂不谬哉。词语注释。,其为《阳春》、《白雪》，国中有属而和者，不过数十人。引商刻羽，杂以流徵，国中属而和者，不过数人而已。是其曲弥高，其和弥寡。
2434,引,1287,身死东城，尚不觉寤，而不自责，过矣。乃引天亡我，非用兵之罪也，岂不谬哉。词语注释。,不宜妄自菲薄，引喻失义。
2435,引,1287,其为《阳春》、《白雪》，国中有属而和者，不过数十人。引商刻羽，杂以流徵，国中属而和者，不过数人而已。是其曲弥高，其和弥寡。,不宜妄自菲薄，引喻失义。
2436,淫,1293,贪色为淫。,’以是承君之官，余惧穆伯之绝祀也。仲尼闻之曰：弟子志之，季氏之妇不淫矣。。
2437,淫,1293,’以是承君之官，余惧穆伯之绝祀也。仲尼闻之曰：弟子志之，季氏之妇不淫矣。。,楚之羸，其诱我也，君何急焉。臣闻小之能敌大也，小道大淫。所谓道，忠于民而信于神也。
2438,淫,1293,’以是承君之官，余惧穆伯之绝祀也。仲尼闻之曰：弟子志之，季氏之妇不淫矣。。,贪色为淫。
2439,淫,1293,楚之羸，其诱我也，君何急焉。臣闻小之能敌大也，小道大淫。所谓道，忠于民而信于神也。,’以是承君之官，余惧穆伯之绝祀也。仲尼闻之曰：弟子志之，季氏之妇不淫矣。。
2440,淫,1293,楚之羸，其诱我也，君何急焉。臣闻小之能敌大也，小道大淫。所谓道，忠于民而信于神也。,贪色为淫。
2441,淫,1297,宝贵不能淫。,不得志，独行其道。富贵不能淫，贫贱不能移，威武不能屈，此之谓大丈夫。。
2442,淫,1297,不得志，独行其道。富贵不能淫，贫贱不能移，威武不能屈，此之谓大丈夫。。,宝贵不能淫。
2443,垠,1298,有积石横当其垠。,吊古战场文浩浩乎平沙无垠，夐不见人。河水萦带，群山纠纷。
2444,喑,1302,遂称风疾，喑不能言。,播即喑畏毋敢与。
2445,喑,1302,播即喑畏毋敢与。,遂称风疾，喑不能言。
2446,堙,1303,乘堙而_宋城。,尽此不胜，将去而归尔。于是使司马子反乘堙而窥宋城。宋华元亦乘堙而出见之。
2447,堙,1303,乘堙而_宋城。,堙之环城。
2448,堙,1303,堙之环城。,乘堙而_宋城。
2449,堙,1303,堙之环城。,尽此不胜，将去而归尔。于是使司马子反乘堙而窥宋城。宋华元亦乘堙而出见之。
2450,堙,1303,尽此不胜，将去而归尔。于是使司马子反乘堙而窥宋城。宋华元亦乘堙而出见之。,是炎帝之少女，名曰女娃。女娃游于东海，溺而不返，故为精卫，常衔西山之木石，以堙于东海。漳水出焉，东流注于河。
2451,堙,1303,尽此不胜，将去而归尔。于是使司马子反乘堙而窥宋城。宋华元亦乘堙而出见之。,堙之环城。
2452,堙,1303,是炎帝之少女，名曰女娃。女娃游于东海，溺而不返，故为精卫，常衔西山之木石，以堙于东海。漳水出焉，东流注于河。,尽此不胜，将去而归尔。于是使司马子反乘堙而窥宋城。宋华元亦乘堙而出见之。
2453,堙,1303,是炎帝之少女，名曰女娃。女娃游于东海，溺而不返，故为精卫，常衔西山之木石，以堙于东海。漳水出焉，东流注于河。,乘堙而_宋城。
2454,殷,1304,书中情意甚殷。,骋西山之逸议，驰东皋之素谒。今又促装下邑，浪栧上京，虽情殷于魏阙，或假步于山扃。岂可使芳杜厚颜，薜荔蒙耻，碧岭再辱，丹崖重滓，尘游躅于蕙路，污渌池以洗耳。
2455,殷,1305,士与女殷其盈矣。,此五子者，不产于秦，而穆公用之，并国二十，遂霸西戎。孝公用商鞅之法，移风易俗，民以殷盛，国以富强，百姓乐用，诸侯亲服，获楚、魏之师，举地千里，至今治强。惠王用张仪之计，拔三川之地，西并巴、蜀，北收上郡，南取汉中，包九夷，制鄢、郢，东据成皋之险，割膏腴之壤，遂散六国之从，使之西面事秦，功施到今。
